N,Symbol,Series,Date,Prev Close,Open,High,Low,Last,Close,Average,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
202,SUNPHARMA,EQ,26-Oct-15,884.6,890,894.1,886.1,888.8,888.8,889.24,1770689,1574566853,53285,1243540,70.23
203,SUNPHARMA,EQ,27-Oct-15,888.8,888,912.45,885,911,908.65,902.93,2896574,2615389630,95314,2120064,73.19
204,SUNPHARMA,EQ,28-Oct-15,908.65,903,907.5,895.05,899,901.55,901.75,1939812,1749230191,95999,1225065,63.15
205,SUNPHARMA,EQ,29-Oct-15,901.55,902,902,875.55,880,878.9,883.38,3272915,2891232358,95651,2377638,72.65
206,SUNPHARMA,EQ,30-Oct-15,878.9,880.2,893,876.7,887.9,889.55,888.79,2387217,2121731669,85945,1684010,70.54
207,SUNPHARMA,EQ,02-Nov-15,889.55,875.05,878.15,857.55,866.2,865.35,865.97,1982404,1716711447,66831,973721,49.12
208,SUNPHARMA,EQ,03-Nov-15,865.35,870,877.8,862.8,866.6,868.55,870.45,1547053,1346635718,55500,908603,58.73
209,SUNPHARMA,EQ,04-Nov-15,868.55,867,874.5,850,850.6,852.5,862.76,2275409,1963133891,76055,1559600,68.54
210,SUNPHARMA,EQ,05-Nov-15,852.5,848,849.9,809,811.7,815.95,828.2,4038115,3344362576,118450,2844203,70.43
211,SUNPHARMA,EQ,06-Nov-15,815.95,816.05,822.35,800.55,801.9,803.4,807.39,3763950,3038969010,149729,2515086,66.82
212,SUNPHARMA,EQ,09-Nov-15,803.4,761,771.85,744.95,760,756.95,760.42,7903526,6010008329,216041,4739617,59.97
213,SUNPHARMA,EQ,10-Nov-15,756.95,753.1,764.2,724.05,735,731.95,738.35,7024856,5186802038,157627,4206753,59.88
214,SUNPHARMA,EQ,11-Nov-15,731.95,738.6,748.1,737,746,746.6,744.16,838885,624261568.6,20398,418960,49.94
215,SUNPHARMA,EQ,13-Nov-15,746.6,745.1,752.4,736,741,740.6,743.43,4665553,3468508959,141306,3323181,71.23
216,SUNPHARMA,EQ,16-Nov-15,740.6,743,747.5,732.55,738.55,738.65,738.86,3357919,2481025229,152291,2243146,66.8
217,SUNPHARMA,EQ,17-Nov-15,738.65,746,755.55,743.95,755,753.35,751.25,3853257,2894773586,116034,2433722,63.16
218,SUNPHARMA,EQ,18-Nov-15,753.35,755,761.3,748.5,754,753.75,753.54,2521801,1900278698,86085,1479497,58.67
219,SUNPHARMA,EQ,19-Nov-15,753.75,758,761,738.4,743.5,742.5,747.12,4059404,3032845113,131330,2821086,69.5
220,SUNPHARMA,EQ,20-Nov-15,742.5,739.8,741,723.9,726.1,725.85,730.89,5345428,3906897505,156171,3961859,74.12
221,SUNPHARMA,EQ,23-Nov-15,725.85,726,728.9,713.5,716,717.1,718.2,5781403,4152187087,149817,4097704,70.88
222,SUNPHARMA,EQ,24-Nov-15,717.1,717,719.55,704,705.5,706.2,709.94,9846509,6990417320,191438,7192645,73.05
223,SUNPHARMA,EQ,26-Nov-15,706.2,716.85,740,716.5,737,735.9,732.9,8438968,6184890806,167880,4072393,48.26
224,SUNPHARMA,EQ,27-Nov-15,735.9,742,742.35,731,736.1,739.85,737.18,4475863,3299495066,119867,3011712,67.29
225,SUNPHARMA,EQ,30-Nov-15,739.85,732.5,737.5,727.35,729.5,729.65,729.82,8738130,6377253246,128282,7296878,83.51
226,SUNPHARMA,EQ,01-Dec-15,729.65,732,733.8,727,729.05,729.25,729.94,3183165,2323532696,79938,2545396,79.96
227,SUNPHARMA,EQ,02-Dec-15,729.25,739,739,725,730,731.8,732.19,5136352,3760764368,69366,3352711,65.27
228,SUNPHARMA,EQ,03-Dec-15,731.8,729.85,732.4,724,725.8,726.9,728.8,3079014,2243971788,54163,2141912,69.56
229,SUNPHARMA,EQ,04-Dec-15,726.9,722.5,773.9,721.5,755,755.4,754.61,24605807,18567765047,237608,14425592,58.63
230,SUNPHARMA,EQ,07-Dec-15,755.4,765.3,781.5,762.05,777.5,777.35,775.48,7139702,5536688071,157958,3612501,50.6
231,SUNPHARMA,EQ,08-Dec-15,777.35,776,779.85,767.5,771,770.9,773.19,3655120,2826100322,123103,2243326,61.37
232,SUNPHARMA,EQ,09-Dec-15,770.9,772.5,775.4,750.15,760.9,759.15,758.45,4935349,3743208935,101228,3211634,65.07
233,SUNPHARMA,EQ,10-Dec-15,759.15,769.85,769.85,733.3,754.75,756.8,748.71,4496091,3366279319,121183,2071128,46.07
234,SUNPHARMA,EQ,11-Dec-15,756.8,759.65,766,748.5,756,757.8,755.93,2852880,2156569822,59246,1460346,51.19
235,SUNPHARMA,EQ,14-Dec-15,757.8,758.85,773,753.65,768.55,768.6,766.51,2629235,2015330005,66824,1283351,48.81
236,SUNPHARMA,EQ,15-Dec-15,768.6,775,781.45,769.2,772.4,773.75,776.41,3549320,2755726294,114080,2285112,64.38
237,SUNPHARMA,EQ,16-Dec-15,773.75,780,785.5,775.8,784.55,784.1,781.83,2864795,2239796651,78068,1852580,64.67
238,SUNPHARMA,EQ,17-Dec-15,784.1,791.05,805,788,799,802.25,795.79,3491346,2778370133,81247,2270258,65.03
239,SUNPHARMA,EQ,18-Dec-15,802.25,799.6,809,787.2,788.35,790.15,796.44,4125199,3285459336,104936,2836320,68.76
240,SUNPHARMA,EQ,21-Dec-15,790.15,738,756.8,731,756.2,754.2,743.71,12310649,9155554071,233841,5467149,44.41
241,SUNPHARMA,EQ,22-Dec-15,754.2,756.2,768.9,756.2,764.55,763.7,763.02,3734881,2849799537,75319,1897108,50.79
242,SUNPHARMA,EQ,23-Dec-15,763.7,771,793.5,770,792.75,790.4,786.71,6651886,5233113786,85586,3401533,51.14
243,SUNPHARMA,EQ,24-Dec-15,790.4,797,798.4,786.4,790.4,790.85,792.55,2053955,1627870251,51875,1086100,52.88
244,SUNPHARMA,EQ,28-Dec-15,790.85,791.65,815,791.65,813.75,811.6,804.88,4287383,3450819493,98167,2811991,65.59
245,SUNPHARMA,EQ,29-Dec-15,811.6,815,819.9,805.5,811.3,811.35,813.74,2702847,2199428148,86451,1461721,54.08
246,SUNPHARMA,EQ,30-Dec-15,811.35,814,826,806.45,810.1,810.15,810.18,1919186,1554893538,53232,1142927,59.55
247,SUNPHARMA,EQ,31-Dec-15,810.15,812,825,804.1,819.1,820.15,815.93,2590518,2113682919,67348,1382896,53.38
248,SUNPHARMA,EQ,01-Jan-16,820.15,810.05,817.9,806.2,813.75,815.55,813.33,986728,802531605.6,19355,311656,31.58
0,SUNPHARMA,EQ,04-Jan-16,815.55,813.9,821.3,795.1,797.8,799.1,804.07,2388588,1920584471,85014,1231580,51.56
1,SUNPHARMA,EQ,05-Jan-16,799.1,807,807,792.05,800.75,800.5,800.47,1632394,1306676323,73398,897577,54.99
2,SUNPHARMA,EQ,06-Jan-16,800.5,805,805.8,790.75,791.45,791.95,795.73,2168214,1725306580,51865,1354943,62.49
3,SUNPHARMA,EQ,07-Jan-16,791.95,788,799,778.65,786.7,783.8,785.52,2082334,1635706641,49345,1036125,49.76
4,SUNPHARMA,EQ,08-Jan-16,783.8,795,805.8,786,792.2,794.15,795.56,2315237,1841919465,71528,1253334,54.13
5,SUNPHARMA,EQ,11-Jan-16,794.15,789.5,804.5,779.1,784,782.25,789.1,3424538,2702302705,94688,2118942,61.88
6,SUNPHARMA,EQ,12-Jan-16,782.25,784,794,784,788,788.15,788.7,1787888,1410104948,64716,1078426,60.32
7,SUNPHARMA,EQ,13-Jan-16,788.15,795,804.65,781.5,799.75,796.6,795.07,3447651,2741111471,74860,2064833,59.89
8,SUNPHARMA,EQ,14-Jan-16,796.6,789.8,796.4,785.7,792.5,791.85,791.24,3233849,2558740658,66490,2335179,72.21
9,SUNPHARMA,EQ,15-Jan-16,791.85,797.75,799,780.2,790.9,787.1,788.47,2370237,1868851184,59599,1378545,58.16
10,SUNPHARMA,EQ,18-Jan-16,787.1,787,797.5,775,784.6,784.95,787.42,4202772,3309331698,136571,2779870,66.14
11,SUNPHARMA,EQ,19-Jan-16,784.95,786,796.8,781.25,793.9,793.9,790.77,2169752,1715783307,54350,1422676,65.57
12,SUNPHARMA,EQ,20-Jan-16,793.9,785.5,805,775.6,794.8,792.6,791.73,4222563,3343115775,106107,2530579,59.93
13,SUNPHARMA,EQ,21-Jan-16,792.6,800,803.4,764,772.15,773.15,782.31,3264178,2553607419,66042,1740184,53.31
14,SUNPHARMA,EQ,22-Jan-16,773.15,779,794,773.3,789.25,789.2,785.57,1970106,1547657640,57056,1177252,59.76
15,SUNPHARMA,EQ,25-Jan-16,789.2,795,814.9,794.45,807.9,807.25,807.42,2905098,2345631008,95555,1793661,61.74
16,SUNPHARMA,EQ,27-Jan-16,807.25,817,823.25,809.3,819.3,821.15,818.72,3609838,2955430555,88739,2345824,64.98
17,SUNPHARMA,EQ,28-Jan-16,821.15,817,836.8,817,833.85,834.15,831.29,4368190,3631253522,106338,2670426,61.13
18,SUNPHARMA,EQ,29-Jan-16,834.15,843,878,839.1,878,872.95,862.62,4709689,4062684529,110690,3176700,67.45
19,SUNPHARMA,EQ,01-Feb-16,872.95,880.8,888.3,861.9,872.75,872.3,874.03,3252050,2842402328,92038,2107535,64.81
20,SUNPHARMA,EQ,02-Feb-16,872.3,879.85,883.35,831.1,837.45,835.15,852.91,2676955,2283200120,63848,1372319,51.26
21,SUNPHARMA,EQ,03-Feb-16,835.15,836.8,855,829.3,831,834.9,843.38,2630864,2218831205,70592,1361802,51.76
22,SUNPHARMA,EQ,04-Feb-16,834.9,840,847.8,818.15,840.8,835.6,835.07,2287218,1909979770,49959,844473,36.92
23,SUNPHARMA,EQ,05-Feb-16,835.6,839,860,836.55,858.4,857.55,849.52,2250196,1911585573,46264,1120692,49.8
24,SUNPHARMA,EQ,08-Feb-16,857.55,855,864.8,830,834.7,835.65,848.19,1198192,1016289409,35525,411566,34.35
25,SUNPHARMA,EQ,09-Feb-16,835.65,830,860.9,828.1,857,854.05,851.17,2340243,1991954555,57648,854680,36.52
26,SUNPHARMA,EQ,10-Feb-16,854.05,851.05,865.75,838.2,849,855.75,856.75,3530848,3025056535,89067,1751653,49.61
27,SUNPHARMA,EQ,11-Feb-16,855.75,851,858.9,827,835,830.4,844.6,2067334,1746066366,60398,1021801,49.43
28,SUNPHARMA,EQ,12-Feb-16,830.4,845,884.7,802.45,842.4,847.35,844.47,5260215,4442071738,135007,1438190,27.34
29,SUNPHARMA,EQ,15-Feb-16,847.35,855,867,845.1,848.7,850.2,858.39,3592947,3084142190,113526,2083307,57.98
30,SUNPHARMA,EQ,16-Feb-16,850.2,850.6,857.15,820.2,828.75,827.8,835,1957372,1634396849,84806,882635,45.09
31,SUNPHARMA,EQ,17-Feb-16,827.8,831.95,859.35,828,858,855.8,841.4,1975343,1662061464,95165,956759,48.44
32,SUNPHARMA,EQ,18-Feb-16,855.8,869.7,876.5,858.1,869.55,870.45,867.78,2342525,2032804268,95339,1097104,46.83
33,SUNPHARMA,EQ,19-Feb-16,870.45,870.4,870.4,857,865.45,864.2,863.72,1561649,1348830603,46845,783584,50.18
34,SUNPHARMA,EQ,22-Feb-16,864.2,871.95,885.8,868,883.35,882.45,879.66,2302969,2025832764,73195,1198117,52.02
35,SUNPHARMA,EQ,23-Feb-16,882.45,884.7,898.45,866.25,870,871.1,884.47,2470030,2184677244,86202,1187359,48.07
36,SUNPHARMA,EQ,24-Feb-16,871.1,866.35,870,849.6,853.65,854.55,857.16,1716644,1471442027,64441,749925,43.69
37,SUNPHARMA,EQ,25-Feb-16,854.55,857.45,880,855.55,877,875.35,869.83,3898475,3391023913,109362,2362612,60.6
38,SUNPHARMA,EQ,26-Feb-16,875.35,885,890,869.1,872.45,871.9,878.63,2409042,2116644601,55285,1302860,54.08
39,SUNPHARMA,EQ,29-Feb-16,871.9,880.8,880.8,833.7,855.8,853.9,861.1,3546392,3053807630,87949,1713566,48.32
40,SUNPHARMA,EQ,01-Mar-16,853.9,861.7,873,851.3,869,868.4,866.37,2354037,2039471907,112664,1410841,59.93
41,SUNPHARMA,EQ,02-Mar-16,868.4,876,877.1,850,851.4,851.85,863.36,3184958,2749763726,110275,1808974,56.8
42,SUNPHARMA,EQ,03-Mar-16,851.85,859.9,873.85,852.6,867.6,870.9,864.34,2447143,2115171496,84856,1274901,52.1
43,SUNPHARMA,EQ,04-Mar-16,870.9,872,874.5,852.6,857.1,856.8,858.83,1525260,1309941671,35141,704157,46.17
44,SUNPHARMA,EQ,08-Mar-16,856.8,859.8,871,851.25,859,858.6,861.96,2297582,1980434380,71474,1437554,62.57
45,SUNPHARMA,EQ,09-Mar-16,858.6,860,863.7,836.9,861.85,860.9,848.86,3139226,2664759607,71871,1280272,40.78
46,SUNPHARMA,EQ,10-Mar-16,860.9,864.45,868,846.5,864,865.05,855.74,2042250,1747631492,50255,820484,40.18
47,SUNPHARMA,EQ,11-Mar-16,865.05,854.9,870,843.6,869,868.2,857.28,2329088,1996675739,72339,794842,34.13
48,SUNPHARMA,EQ,14-Mar-16,868.2,869,876.55,858.6,860.35,862.2,864.97,2139517,1850611028,57913,1236314,57.78
49,SUNPHARMA,EQ,15-Mar-16,862.2,861.5,861.5,840.6,841.75,843.15,847.93,2357014,1998592401,83454,1374680,58.32
50,SUNPHARMA,EQ,16-Mar-16,843.15,845.5,847.45,821.65,834,835.75,830.95,2521867,2095536078,55735,925521,36.7
51,SUNPHARMA,EQ,17-Mar-16,835.75,842,843.9,821.8,824.15,827.25,828.29,2605930,2158474996,96803,1504001,57.71
52,SUNPHARMA,EQ,18-Mar-16,827.25,825.05,825.9,798.4,816.45,816,809.51,5270631,4266649665,143894,2795240,53.03
53,SUNPHARMA,EQ,21-Mar-16,816,820.55,838.05,816.8,835.95,836.45,827.24,3177198,2628311017,72911,2004788,63.1
54,SUNPHARMA,EQ,22-Mar-16,836.45,835.05,847,831.9,844.2,844.6,842.78,2105722,1774658207,55689,1213807,57.64
55,SUNPHARMA,EQ,23-Mar-16,844.6,844.7,852,834.6,842.5,846.2,844.77,2331768,1969815422,60087,1319636,56.59
56,SUNPHARMA,EQ,28-Mar-16,846.2,846,846,803,810.85,809.25,817.43,4596334,3757159408,97080,2922991,63.59
57,SUNPHARMA,EQ,29-Mar-16,809.25,809.25,811.85,770,793.15,794.35,789.07,7468509,5893205583,143731,4054665,54.29
58,SUNPHARMA,EQ,30-Mar-16,794.35,811.9,815.55,801.05,810,811.7,809.95,3020735,2446638611,97254,1567557,51.89
59,SUNPHARMA,EQ,31-Mar-16,811.7,811.9,829.65,811.9,826.1,820,821.79,5230705,4298546390,82711,3708038,70.89
60,SUNPHARMA,EQ,01-Apr-16,820,821,824,809.4,815,815.1,814.62,1654746,1347984163,66009,866656,52.37
61,SUNPHARMA,EQ,04-Apr-16,815.1,817.2,821,811.1,814,815.05,815.27,1239310,1010375334,54003,653728,52.75
62,SUNPHARMA,EQ,05-Apr-16,815.05,816,816.45,799.5,800.2,800.8,803.62,2570634,2065818203,58471,1523590,59.27
63,SUNPHARMA,EQ,06-Apr-16,800.8,804.5,811.1,798.05,808.15,809.55,804.97,1809628,1456703381,64121,1022633,56.51
64,SUNPHARMA,EQ,07-Apr-16,809.55,810,822.9,805.1,809,811.7,815.17,2221164,1810619905,58961,1146344,51.61
65,SUNPHARMA,EQ,08-Apr-16,811.7,807.05,817.45,807.05,812,811.75,812.83,1088142,884477840.4,42288,491898,45.21
66,SUNPHARMA,EQ,11-Apr-16,811.75,823,826,809.2,817.1,817.3,817.14,2757166,2252981458,72586,1533191,55.61
67,SUNPHARMA,EQ,12-Apr-16,817.3,819.7,827.05,816.35,821.05,823.6,823.11,1942717,1599066780,70898,1016811,52.34
68,SUNPHARMA,EQ,13-Apr-16,823.6,826.1,835.9,823,831.75,833.05,829.78,2310970,1917605931,56894,1338115,57.9
69,SUNPHARMA,EQ,18-Apr-16,833.05,833.15,841.15,827.3,835,837.8,836.11,2257502,1887521622,70308,1423888,63.07
70,SUNPHARMA,EQ,20-Apr-16,837.8,836.1,836.1,825.2,828,828.55,830.45,2134965,1772981515,72963,1528599,71.6
71,SUNPHARMA,EQ,21-Apr-16,828.55,831.65,837.9,826.8,830.45,832.9,832.1,1381380,1149447913,42739,712935,51.61
72,SUNPHARMA,EQ,22-Apr-16,832.9,827,828.45,818.15,820.65,820.2,822.85,2527855,2080053391,48489,1697739,67.16
73,SUNPHARMA,EQ,25-Apr-16,820.2,820,821.15,802,808.5,808.85,808.6,3644370,2946828640,79935,2585262,70.94
74,SUNPHARMA,EQ,26-Apr-16,808.85,805,817.6,797,814,814.4,809.05,4083983,3304155182,102594,2614674,64.02
75,SUNPHARMA,EQ,27-Apr-16,814.4,814,816.1,809.2,814,813.95,813.52,1364080,1109701546,42134,816733,59.87
76,SUNPHARMA,EQ,28-Apr-16,813.95,819,819,800,803.4,801.95,806.69,4828596,3895190795,77043,3351393,69.41
77,SUNPHARMA,EQ,29-Apr-16,801.95,805,813.3,802,812.5,811.3,809.11,2339763,1893119525,76261,1532990,65.52
78,SUNPHARMA,EQ,02-May-16,811.3,813.75,816.15,804.5,812.05,811.8,811,1083227,878493186.3,39848,627063,57.89
79,SUNPHARMA,EQ,03-May-16,811.8,808.2,813.6,780,797.3,798.25,799.02,5809209,4641658557,114330,3168896,54.55
80,SUNPHARMA,EQ,04-May-16,798.25,799,806.4,787.05,803.75,804.2,799.41,2523074,2016960581,89518,1512525,59.95
81,SUNPHARMA,EQ,05-May-16,804.2,825.55,828,806.5,810.95,810.45,816.71,3065087,2503300290,80218,1511385,49.31
82,SUNPHARMA,EQ,06-May-16,810.45,809.95,815,802.25,804.95,804.4,807.94,1464262,1183038722,56594,861004,58.8
83,SUNPHARMA,EQ,09-May-16,804.4,805,811.8,796,805.25,805.3,804.36,2556690,2056493566,91407,1424995,55.74
84,SUNPHARMA,EQ,10-May-16,805.3,806,811,800.3,802.2,802.15,805.76,2156929,1737966281,68356,1535240,71.18
85,SUNPHARMA,EQ,11-May-16,802.15,799,806,792,796,796.3,799.55,2268518,1813795656,37880,1328123,58.55
86,SUNPHARMA,EQ,12-May-16,796.3,795.1,805.7,795.1,804.2,803.55,801.19,1962391,1572241002,46970,1226222,62.49
87,SUNPHARMA,EQ,13-May-16,803.55,805.35,805.35,792.5,795.5,795.05,795.32,2454738,1952309346,56275,1708607,69.6
88,SUNPHARMA,EQ,16-May-16,795.05,799.9,802,791.7,798,797.85,795.67,2035038,1619216403,72542,1410988,69.33
89,SUNPHARMA,EQ,17-May-16,797.85,801,802.6,796.5,802,799.9,800.08,2505291,2004436511,63064,1974489,78.81
90,SUNPHARMA,EQ,18-May-16,799.9,798.95,799.05,791,796.1,795.3,794.5,2244494,1783246422,57802,1686123,75.12
91,SUNPHARMA,EQ,19-May-16,795.3,797,797.7,790,793.05,792.5,792.12,3114189,2466823399,77960,2468448,79.26
92,SUNPHARMA,EQ,20-May-16,792.5,797.9,797.9,790,792,791.35,793,2460489,1951164980,71510,1892392,76.91
93,SUNPHARMA,EQ,23-May-16,791.35,793,793.7,779.3,785,784.55,783.6,2403975,1883758165,69696,1682057,69.97
94,SUNPHARMA,EQ,24-May-16,784.55,786,787,771,772.1,772.3,774.91,2249441,1743107905,60960,1543525,68.62
95,SUNPHARMA,EQ,25-May-16,772.3,778.3,789.9,771.2,783,785.45,780.13,1556315,1214133356,64245,987417,63.45
96,SUNPHARMA,EQ,26-May-16,785.45,781.1,788,774.05,783.5,779.35,778.16,1900809,1479124448,66529,1122516,59.05
97,SUNPHARMA,EQ,27-May-16,779.35,795,828,790.1,828,824.95,815.77,3675225,2998132724,87057,1834106,49.9
98,SUNPHARMA,EQ,30-May-16,824.95,831,842,808.25,815.7,812.1,817.54,4888391,3996452356,110421,2380226,48.69
99,SUNPHARMA,EQ,31-May-16,812.1,792,799,756,762,762.75,769.48,15706495,12085887588,290362,8932321,56.87
100,SUNPHARMA,EQ,01-Jun-16,762.75,767.05,771.4,752.45,755.1,754.55,760.68,4921709,3743821153,117137,2709783,55.06
101,SUNPHARMA,EQ,02-Jun-16,754.55,755.1,758.5,744.55,746.05,746.75,747.31,4900285,3662014070,113170,3204247,65.39
102,SUNPHARMA,EQ,03-Jun-16,746.75,751.9,751.9,735.05,736.6,737.35,742.46,5944789,4413766049,131188,3944105,66.35
103,SUNPHARMA,EQ,06-Jun-16,737.35,748.9,750,721.85,723,724.4,733.96,6330743,4646513463,118988,4037929,63.78
104,SUNPHARMA,EQ,07-Jun-16,724.4,728,741.9,710.15,740,738.8,731.33,7369626,5389661352,152695,4045329,54.89
105,SUNPHARMA,EQ,08-Jun-16,738.8,744,744.95,734.4,738.3,738,738.18,3384926,2498675249,66314,2127650,62.86
106,SUNPHARMA,EQ,09-Jun-16,738,738,745.25,731.5,741.9,742.7,739.45,3948805,2919962760,106701,2480812,62.82
107,SUNPHARMA,EQ,10-Jun-16,742.7,745.85,747,738.4,743,741.4,742.87,2785032,2068914728,82150,1620352,58.18
108,SUNPHARMA,EQ,13-Jun-16,741.4,738.5,748,733.15,746.1,746.45,742.62,2918950,2167678921,108568,1614157,55.3
109,SUNPHARMA,EQ,14-Jun-16,746.45,748,755,746.55,754,753.7,750.61,2789220,2093629952,105123,1757538,63.01
110,SUNPHARMA,EQ,15-Jun-16,753.7,756.9,758.35,750,750,751.6,754.19,1417625,1069152167,57998,781762,55.15
111,SUNPHARMA,EQ,16-Jun-16,751.6,752,756.35,742.7,751.2,754.6,748.94,2717995,2035623197,70028,1733634,63.78
112,SUNPHARMA,EQ,17-Jun-16,754.6,756.5,758.15,740.1,740.95,743.2,746.24,3317924,2475981086,126826,2375655,71.6
113,SUNPHARMA,EQ,20-Jun-16,743.2,739.85,746.1,733.85,738.35,739.85,740.85,3323011,2461861423,80059,2316371,69.71
114,SUNPHARMA,EQ,21-Jun-16,739.85,741.1,745.2,735.2,736,736.3,739.3,3703466,2737975437,98964,2666009,71.99
115,SUNPHARMA,EQ,22-Jun-16,736.3,739.95,741.4,731.4,740,740.05,737.47,3715759,2740256378,122034,2538199,68.31
116,SUNPHARMA,EQ,23-Jun-16,740.05,743.95,757.8,743,751.9,752.6,752.4,3909660,2941617941,96495,1649409,42.19
117,SUNPHARMA,EQ,24-Jun-16,752.6,747.7,765,734,753.55,754.75,751.31,7640809,5740623765,181536,2786099,36.46
118,SUNPHARMA,EQ,27-Jun-16,754.75,757,775.6,753.3,771.95,773.75,765.09,4493497,3437922534,88943,2260887,50.31
119,SUNPHARMA,EQ,28-Jun-16,773.75,774,779.35,763.55,764.95,765.1,771.45,2788888,2151480450,69029,1444844,51.81
120,SUNPHARMA,EQ,29-Jun-16,765.1,770.7,774.45,767.6,770.8,770.3,770.8,2460436,1896492034,31252,1775978,72.18
121,SUNPHARMA,EQ,30-Jun-16,770.3,775,776.9,761,764.5,763.1,766.77,4538392,3479886039,116525,2987489,65.83
122,SUNPHARMA,EQ,01-Jul-16,763.1,769,769.45,762.05,762.6,763.35,765.53,2656477,2033611130,87168,1834807,69.07
123,SUNPHARMA,EQ,04-Jul-16,763.35,768.25,774.8,766.15,770.5,770.8,771.23,1575107,1214768716,54618,921985,58.53
124,SUNPHARMA,EQ,05-Jul-16,770.8,772.95,778,764.25,773.85,774.5,769.89,2746347,2114385415,60332,1702229,61.98
125,SUNPHARMA,EQ,07-Jul-16,774.5,778,782.95,775,780,778.2,779.52,2515212,1960665824,67054,1683758,66.94
126,SUNPHARMA,EQ,08-Jul-16,778.2,781.95,785,774.45,777,777.5,779.36,2174896,1695031457,37746,1375627,63.25
127,SUNPHARMA,EQ,11-Jul-16,777.5,789,793.9,781.5,791.9,789,788.68,4771555,3763213816,91275,3425671,71.79
128,SUNPHARMA,EQ,12-Jul-16,789,792.8,793,778.15,784,783.05,783.73,3402732,2666839771,92241,2310823,67.91
129,SUNPHARMA,EQ,13-Jul-16,783.05,786.85,794.85,775,777,778.55,783.42,3546248,2778208540,82792,2146427,60.53
130,SUNPHARMA,EQ,14-Jul-16,778.55,774.65,774.65,766.85,768.3,768.55,769.1,4148326,3190485991,95640,3179050,76.63
131,SUNPHARMA,EQ,15-Jul-16,768.55,772,774.8,764.1,771.95,770.4,770.46,5462554,4208699469,96933,4220734,77.27
132,SUNPHARMA,EQ,18-Jul-16,770.4,774.3,781,770.9,777.7,776.7,778.03,3096502,2409165704,62164,2179387,70.38
133,SUNPHARMA,EQ,19-Jul-16,776.7,780,787,777.6,783.5,782.4,782.64,3030866,2372067269,49013,1966300,64.88
134,SUNPHARMA,EQ,20-Jul-16,782.4,785.4,798.3,781.55,797.95,797.25,790.14,4592908,3629055281,79481,3145241,68.48
135,SUNPHARMA,EQ,21-Jul-16,797.25,800,806,791,792,794.2,799.82,3452258,2761187752,80468,2314443,67.04
136,SUNPHARMA,EQ,22-Jul-16,794.2,796,796,782,788,786.6,787.05,2552125,2008651485,65145,1656587,64.91
137,SUNPHARMA,EQ,25-Jul-16,786.6,788,805,787,803.1,804,797.79,3836740,3060931292,95702,2785563,72.6
138,SUNPHARMA,EQ,26-Jul-16,804,807,808,795.1,797.05,798.4,802.08,2827707,2268052387,65034,1922582,67.99
139,SUNPHARMA,EQ,27-Jul-16,798.4,797.05,810,791.25,808.5,807.9,800.77,2447955,1960236694,60744,1546943,63.19
140,SUNPHARMA,EQ,28-Jul-16,807.9,810.4,828,809.5,824.25,825.45,821.45,3981433,3270552317,80242,1879543,47.21
141,SUNPHARMA,EQ,29-Jul-16,825.45,825,839.8,820.55,829.05,829.95,832.78,3056996,2545799676,62410,1623468,53.11
142,SUNPHARMA,EQ,01-Aug-16,829.95,837.9,840,822.7,839.9,835.65,832.57,2052236,1708639727,40396,1035168,50.44
143,SUNPHARMA,EQ,02-Aug-16,835.65,839,847.5,826.85,829.15,828.9,838.35,2135409,1790213870,58314,1032926,48.37
144,SUNPHARMA,EQ,03-Aug-16,828.9,832.7,847.35,821.3,839.55,839.6,834.21,2105776,1756660924,54905,946623,44.95
145,SUNPHARMA,EQ,04-Aug-16,839.6,842,854.95,840.1,848.5,848.55,849.42,2609726,2216743227,80529,1276828,48.93
146,SUNPHARMA,EQ,05-Aug-16,848.55,852.9,854.45,837.05,842.05,841.9,843.54,1908271,1609700670,66511,999455,52.37
147,SUNPHARMA,EQ,08-Aug-16,841.9,842.05,844.85,830.4,832.15,832.8,834.18,3382787,2821837866,80342,2553280,75.48
148,SUNPHARMA,EQ,09-Aug-16,832.8,834,835.2,822.6,826,829.35,828.15,1896252,1570373094,35709,1218998,64.28
149,SUNPHARMA,EQ,10-Aug-16,829.35,831.7,833,815.05,816.5,817.65,822.31,1315780,1081979205,44438,590459,44.88
150,SUNPHARMA,EQ,11-Aug-16,817.65,814.3,818.8,785.2,810.45,808.25,802.63,6662203,5347276065,120009,3938077,59.11
151,SUNPHARMA,EQ,12-Aug-16,808.25,816.8,825.9,790.55,796.55,800.55,810.65,8732728,7079145447,191480,3707844,42.46
152,SUNPHARMA,EQ,16-Aug-16,800.55,808.35,808.35,781.2,782,782.7,789.29,5115466,4037563453,136255,3395970,66.39
153,SUNPHARMA,EQ,17-Aug-16,782.7,778.75,790.8,772.8,784,785,783.6,3550406,2782106926,105570,1801018,50.73
154,SUNPHARMA,EQ,18-Aug-16,785,790,794.4,785.5,788.95,788.8,789.96,1585900,1252802069,47264,881102,55.56
155,SUNPHARMA,EQ,19-Aug-16,788.8,792.75,793.5,779.6,783.4,783.8,785.95,3217425,2528749477,76358,2353564,73.15
156,SUNPHARMA,EQ,22-Aug-16,783.8,784.25,785,765,767.25,770.1,770.43,5501620,4238590192,115633,3857650,70.12
157,SUNPHARMA,EQ,23-Aug-16,770.1,770.7,770.7,760,762.2,762.35,762.42,3756220,2863832424,112083,2614395,69.6
